| Timestamp           | Temperature | Humidity | Soil Moisture | Rain | Flow (L/min) | Motor Status |
| 7/4/2025, 2:07:00 pm | 32°C      | 65.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:06:55 pm | 32.1°C      | 65.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:06:49 pm | 32.1°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:06:43 pm | 32°C      | 65.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:06:36 pm | 32°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:06:28 pm | 32°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:06:21 pm | 32.1°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:06:13 pm | 32°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:06:06 pm | 32.1°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:05:59 pm | 32°C      | 65.9%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 2:05:53 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:05:45 pm | 32.1°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:05:38 pm | 32.1°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:05:31 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:05:25 pm | 32.1°C      | 65.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:05:18 pm | 32°C      | 65.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:05:12 pm | 32.1°C      | 65.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:05:07 pm | 32.1°C      | 65.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:05:00 pm | 32.1°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:04:55 pm | 0°C      | 0%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:04:33 pm | 32.1°C      | 67.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:04:27 pm | 32.1°C      | 68%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:04:20 pm | 32.1°C      | 67%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:04:14 pm | 32°C      | 66.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:04:09 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:04:04 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:03:57 pm | 32.1°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:03:52 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:03:46 pm | 32.1°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:03:39 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:03:34 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:03:27 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:03:21 pm | 32°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:03:15 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:03:10 pm | 32.1°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:03:04 pm | 32.1°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:02:57 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:02:52 pm | 32.1°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:02:50 pm | 32.1°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:02:50 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:02:50 pm | 32°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:02:18 pm | 32.1°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:02:13 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:02:08 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:02:02 pm | 32.1°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:56 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:51 pm | 32.1°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:44 pm | 32.1°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:38 pm | 32.1°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:33 pm | 32.1°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:28 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:22 pm | 32.1°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:17 pm | 32.1°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:11 pm | 32.1°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:06 pm | 32.1°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:01:00 pm | 32°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:00:55 pm | 32.1°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:00:48 pm | 32.1°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:00:43 pm | 32.1°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:00:38 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 2:00:01 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:56 pm | 32°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:50 pm | 32°C      | 66.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:45 pm | 31.9°C      | 66.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:39 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:34 pm | 31.9°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:28 pm | 31.9°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:22 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:22 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:16 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:11 pm | 31.9°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:59:06 pm | 31.9°C      | 66.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:59 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:54 pm | 31.8°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:47 pm | 31.8°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:42 pm | 31.9°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:36 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:31 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:25 pm | 31.8°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:20 pm | 31.8°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:14 pm | 31.8°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:07 pm | 31.8°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:58:02 pm | 31.8°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:57:56 pm | 31.8°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:57:53 pm | 31.9°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:57:53 pm | 31.9°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:57:53 pm | 31.9°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:57:53 pm | 31.8°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:57:53 pm | 31.9°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:57:53 pm | 31.9°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:57:53 pm | 31.9°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:56:22 pm | 31.9°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:56:16 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:56:09 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:56:03 pm | 31.9°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:55:57 pm | 31.9°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:55:52 pm | 31.9°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:55:46 pm | 32°C      | 65.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:55:40 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:55:34 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:55:27 pm | 32°C      | 65.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:55:22 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:55:15 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:55:10 pm | 32°C      | 65.8%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:55:03 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:54:58 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:54:52 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:54:52 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:54:36 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:54:31 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:54:26 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:54:19 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:54:14 pm | 32°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:54:09 pm | 31.9°C      | 65.9%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:54:04 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:53:59 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:53:52 pm | 32.1°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:53:46 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:53:41 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:53:34 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:53:29 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:53:23 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:53:18 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:53:11 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:53:05 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:58 pm | 31.9°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:52 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:46 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:41 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:35 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:29 pm | 31.9°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:23 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:16 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:11 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:06 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:52:01 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:51:56 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:51:51 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:51:44 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:51:38 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:51:33 pm | 32°C      | 66%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:51:28 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:51:22 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:51:17 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:51:12 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:51:05 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:59 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:54 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:47 pm | 32°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:43 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:36 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:31 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:26 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:20 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:14 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:07 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:50:00 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:49:52 pm | 32.1°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:49:45 pm | 32°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:49:38 pm | 32°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:49:31 pm | 32°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:49:23 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:49:17 pm | 32°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:49:09 pm | 32°C      | 66.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:49:02 pm | 32°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:48:54 pm | 32°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:48:47 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:48:40 pm | 32°C      | 66.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:48:33 pm | 32°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:48:25 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:48:18 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:48:11 pm | 32.1°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:48:04 pm | 32.1°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:47:57 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:47:51 pm | 32°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:47:43 pm | 32°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:47:33 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:47:26 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:47:19 pm | 32.1°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:47:12 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:47:05 pm | 32.1°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:46:58 pm | 32.1°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:46:50 pm | 32.1°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:46:44 pm | 32.1°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:46:37 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:46:30 pm | 32°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:46:23 pm | 32.1°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:46:16 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:46:08 pm | 32.1°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:46:02 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:45:55 pm | 32.1°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:45:48 pm | 32.1°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:45:41 pm | 32.1°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:45:34 pm | 32.1°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:45:28 pm | 32.1°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:45:21 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:45:13 pm | 32.1°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:45:06 pm | 32.1°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:44:58 pm | 32.1°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:44:51 pm | 32.1°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:44:44 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:44:37 pm | 32.1°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:44:31 pm | 32°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:44:24 pm | 32°C      | 66.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:44:22 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:44:17 pm | 32°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:44:10 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:44:03 pm | 32.1°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:43:55 pm | 32°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:43:48 pm | 32.1°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:43:41 pm | 32.1°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:43:33 pm | 32°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:43:26 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:43:19 pm | 32°C      | 66.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:43:12 pm | 32°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:43:05 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:42:58 pm | 32°C      | 66.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:42:50 pm | 32°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:42:43 pm | 31.9°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:42:35 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 1:42:28 pm | 31.9°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:42:20 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:42:14 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:42:07 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 1:42:00 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:41:53 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:41:45 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:41:38 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 1:41:31 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:41:24 pm | 31.9°C      | 66.6%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 1:41:17 pm | 31.8°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:41:10 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 1:41:03 pm | 31.8°C      | 66.6%      | 0%           | No       | 0.02         | ON     |
| 7/4/2025, 1:40:55 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:40:45 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:40:37 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:40:30 pm | 31.8°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:40:23 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:40:16 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 1:40:08 pm | 31.8°C      | 66.6%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 1:40:00 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.01         | ON     |
| 7/4/2025, 1:39:53 pm | 31.9°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:39:46 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:39:39 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:39:33 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:39:26 pm | 31.9°C      | 66.6%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:39:19 pm | 31.9°C      | 66.7%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:39:12 pm | 31.9°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:39:05 pm | 31.8°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:38:58 pm | 31.8°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:38:51 pm | 31.8°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:38:44 pm | 31.8°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:38:36 pm | 31.8°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:38:29 pm | 31.8°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:38:21 pm | 31.8°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:38:14 pm | 31.8°C      | 66.2%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:38:07 pm | 31.8°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:59 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:55 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:47 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:41 pm | 31.8°C      | 66.1%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:35 pm | 31.8°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:29 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:22 pm | 31.8°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:17 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:12 pm | 31.9°C      | 66.4%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:05 pm | 31.9°C      | 66.3%      | 0%           | No       | 0.00         | ON     |
| 7/4/2025, 1:37:00 pm | 31.8°C      | 66.5%      | 0%           | No       | 0.00         | ON     |
